,photoid,specid,ra,dec,z,dl,logstmass,logsfr,envflag
24457,1237667538005000424,2658385257979471872,144.408396,19.692229,0.027388,119.76,10.0391,-0.4105,2
24458,1237667781769625658,2988143371547076608,206.102187,20.409556,0.026982,117.953,10.9566,-0.3288,2
24459,1237657628981198917,3328239640258832384,147.267053,45.444548,0.026154,114.261,10.0954,-4.0268,2
24460,1237660582836109478,1395001850633152512,157.965306,7.969552,0.027427,119.936,10.5544,-3.6905,2
24461,1237653664184729639,541575479388301312,149.149109,1.428551,0.02747,120.127,10.5445,-2.6243,2
24462,1237665429706309868,2387056301201975296,210.381659,28.286605,0.027189,118.875,10.9691,-3.5012,2
24463,1237658492268183619,1392770116940228608,154.200684,8.305963,0.027686,121.09,10.1084,-4.0367,2
24464,1237657401336397854,1193612550030256128,119.124909,30.106099,0.026121,114.112,10.2955,-3.8854,2
24465,1237665102745632788,2383653592004323328,208.583137,32.929928,0.026083,113.946,10.7203,-3.4049,2
24466,1237662638517846028,3098489264065767424,228.562095,12.087663,0.027802,121.609,10.634,-3.7595,2
24467,1237667107427123291,2559327780642777088,127.631997,18.206101,0.02689,117.542,10.1512,-0.7078,2
24468,1237657610729881642,1479447647046625280,182.438575,56.523579,0.02632,114.999,10.6703,-3.2263,2
24469,1237662268069249280,2057148931413927936,216.943162,6.597698,0.027439,119.989,10.339,-2.2926,2
24470,1237657589782478892,1139450607464114176,169.380519,53.522419,0.026817,117.217,10.4495,-3.8646,2
24471,1237664835924263395,2167394485007312896,123.007005,19.367059,0.029104,127.429,10.4763,-0.0992,2
24472,1237668332568903696,3099722911095744512,229.610039,12.938205,0.028376,124.171,10.7877,-3.4869,2
24473,1237662335726453251,1764453432518797312,255.163257,19.21258,0.02922,127.948,10.0861,-4.158,2
24474,1237650797287768118,525957741232023552,132.440999,1.010529,0.028915,126.581,10.0193,-0.3056,2
24475,1237667323797504163,2522143123937716224,194.347771,27.766279,0.030444,133.429,10.2291,-3.9058,2
24476,1237671123755073583,2893591141477804032,122.585154,7.936248,0.029513,129.259,10.2999,-0.0298,2
24477,1237665443135684664,2406119639743490048,218.767446,26.540876,0.030523,133.782,10.2547,-4.0818,2
24478,1237662193448910938,2220369232443500544,173.189283,40.842567,0.030844,135.219,10.2819,-0.7725,2
24479,1237660669809721364,1463724079721768960,136.207598,8.037491,0.031335,137.424,10.6932,-3.7429,2
24480,1237655691937513718,1032469771171424256,215.910812,-2.504435,0.030436,133.394,10.0831,-1.9087,2
24481,1237655108900749368,860251063171704832,132.898528,47.55767,0.029057,127.219,11.0006,-2.0845,2
24482,1237662306189770850,1553749070009362432,215.686721,38.011777,0.028079,122.845,10.3442,-3.9071,2
24483,1237654601557410108,637394624750577664,136.375512,3.473005,0.028161,123.212,10.4423,-0.1818,2
24484,1237651735777706127,608039584374220800,227.432506,1.389954,0.028265,123.679,10.1791,-4.2084,2
24485,1237648721747247252,526968467480406016,133.494521,0.350043,0.028156,123.191,10.0926,-0.0304,2
24486,1237660413719806240,1460446160513689600,128.975872,6.828218,0.029486,129.135,10.051,-4.1276,2
24487,1237665126944669713,2397053067632601088,215.304546,29.99351,0.030214,132.398,10.7885,-0.3236,2
24488,1237665127455195177,2188788783233656832,145.463242,27.646839,0.028432,124.422,10.741,-3.4805,2
24489,1237662225700946028,1865778657537058816,244.500536,23.614292,0.030159,132.152,10.2256,-4.1258,2
24490,1237662226240045160,1767746194580203520,249.263703,21.055344,0.030985,135.854,10.7903,-3.6067,2
24491,1237659162271481965,1499746001571833856,233.319368,45.698557,0.029372,128.627,10.4253,-0.8085,2
24492,1237657612875399210,1475053998296819712,173.853363,57.649959,0.028701,125.627,10.4966,0.4142,2
24493,1237661212584050968,1452571454393575424,225.14073,43.334598,0.031403,137.73,10.1672,-3.9933,2
24494,1237659119861563406,1178953312880322560,220.880379,49.393101,0.03018,132.243,10.7107,-0.0826,2
24495,1237657595686354984,1004390992607995904,122.247457,36.687506,0.030423,133.334,10.8596,-3.5343,2
24496,1237654605319110896,640811632448006144,144.973417,3.813957,0.02853,124.859,10.185,-2.8101,2
24497,1237660634387447942,1616830800370624512,165.261303,44.888267,0.029435,128.909,10.1341,-0.8577,2
24498,1237661069243514969,1958115636152395776,139.092152,10.231724,0.030834,135.177,10.5187,-3.8216,2
24499,1237667448883249159,2999487587682379776,199.89723,25.411006,0.029985,131.37,10.1418,-4.0227,2
24500,1237665564995878966,3121098246722709504,212.954595,21.376353,0.028264,123.672,10.3596,-0.5118,2
24501,1237667293185573077,2564841281733814272,130.331508,16.905987,0.030717,134.651,10.1905,-1.7072,2
24502,1237661356999049284,1608957471408285696,157.597542,43.725095,0.028834,126.218,10.5221,-3.9065,2
24503,1237654602628202566,1335318158541613056,129.501267,3.772286,0.028891,126.473,10.0969,-1.8859,2
24504,1237650761856516321,376171548601509888,186.5468,-2.360625,0.029847,130.752,10.434,-3.8054,2
24505,1237651211749425315,395248620099627008,255.813934,60.337749,0.030493,133.648,11.056,-2.0162,2
24506,1237648721758519438,307541681459193856,159.239044,0.229754,0.029224,127.966,10.5819,-2.6378,2
24507,1237655130909114437,698194596408092672,240.977695,51.613945,0.029683,130.018,10.3023,-0.0992,2
24508,1237667735569432754,2670803692160051200,152.78315,19.741242,0.02892,126.603,10.155,-0.2989,2
24509,1237667293729849467,2584087683408095232,147.22467,23.010771,0.028636,125.335,10.1024,-2.249,2
24510,1237661387070308495,1494074170839951360,221.437951,51.580817,0.029627,129.767,10.7425,-2.3348,2
24511,1237663546908147749,2012024440124106752,141.782239,62.756496,0.029702,130.102,10.5227,-3.8562,2
24512,1237662336260637151,1592086567424387072,250.743112,23.739861,0.030478,133.579,10.2272,-1.1812,2
24513,1237662637976059925,3092915284835592192,217.157662,13.466064,0.02849,124.683,10.4545,-3.9579,2
24514,1237671260134310030,2916152571901011968,155.139496,14.312789,0.030259,132.599,10.6201,-0.4721,2
24515,1237667109033935176,2549162245435189248,119.068272,15.240076,0.029168,127.715,10.5443,-4.0795,2
24516,1237665352394801382,2421838813048367104,226.201289,26.172983,0.030272,132.657,10.0683,-4.1252,2
24517,1237662244984324249,2032318116339410944,207.546812,5.891807,0.028741,125.802,10.0042,-0.3379,2
24518,1237663530262921419,2009780061577701376,133.8973,59.520793,0.030437,133.395,10.0547,-4.2526,2
24519,1237661465995248061,1593287779683428352,254.369226,22.599328,0.031435,137.872,10.7226,-0.5467,2
24520,1237661387602591777,1488557371415357440,205.344722,56.071042,0.030037,131.606,10.1895,-4.169,2
24521,1237660669807952206,1461591851646609408,132.282814,7.373102,0.029378,128.655,10.3213,-3.3391,2
24522,1237651537629544597,546075230741751808,141.948971,59.135713,0.030052,131.67,10.6288,-3.7065,2
24523,1237654606394032242,643003784124983296,147.646171,4.773124,0.030252,132.567,10.7522,-3.7425,2
24524,1237661387602198555,1487440816904366080,203.650888,56.464449,0.030136,132.049,10.5288,-3.5774,2
24525,1237655744551125105,2055996367813240832,214.404565,7.054995,0.028821,126.161,10.4412,-0.3333,2
24526,1237671142017269938,317506000569526272,175.025847,-0.901386,0.028685,125.555,10.3294,0.2568,2
24527,1237661087491948953,1783535452976867328,121.447275,22.909684,0.030369,133.09,10.1708,-2.7652,2
24528,1237665232668459274,2482757242537928704,242.328672,21.888898,0.031447,137.927,10.2487,-2.426,2
24529,1237662223553069292,2085319244001601536,242.632811,22.689667,0.031303,137.28,10.066,-4.117,2
24530,1237662305118650412,1557197688766752768,222.111475,34.998061,0.02942,128.843,11.1942,-3.2906,2
24531,1237659161734545453,1499764418391599104,232.885172,45.657592,0.029458,129.011,10.4443,-3.8762,2
24532,1237655465922658349,887383163532240896,215.65447,59.930878,0.029231,127.995,10.6714,-2.1453,2
24533,1237657772313018588,857959405960849408,128.855692,42.644631,0.03105,136.145,10.2387,-4.1571,2
24534,1237671690692132898,2486112678607611904,246.457997,16.576151,0.029185,127.789,10.8542,-3.252,2
24535,1237661968497246247,1618017173282777088,164.59197,41.637338,0.03063,134.261,10.3475,0.1563,2
24536,1237662236396683371,2016490378139559936,194.281402,8.875705,0.02832,123.923,10.0774,-3.541,2
24537,1237664292076454111,1989610878328137728,186.302293,16.09334,0.030519,133.762,10.1357,-3.113,2
24538,1237661949737501067,1937811518217283584,230.943859,8.648097,0.030087,131.828,10.0763,-4.1255,2
24539,1237662306741452976,1767728052638345216,249.87835,21.316924,0.031127,136.492,10.3752,-1.7246,2
24540,1237662341086969929,1567272234001655808,241.431727,27.204986,0.030602,134.138,10.4629,-3.7712,2
24541,1237658802575245483,1148526527403550720,186.513761,55.512773,0.031221,136.913,10.1411,0.4582,2
24542,1237651737912148035,591200568811218944,197.591311,3.534771,0.029411,128.801,10.1117,-4.3417,2
24543,1237664289930412065,1991781315388663808,189.644669,14.352415,0.030629,134.258,10.0881,-0.2647,2
24544,1237663789027492030,2103250625759307776,115.289483,49.396409,0.030626,134.244,10.072,-3.6435,2
24545,1237665532785721368,2396063499584301056,214.344584,25.052819,0.029883,130.913,10.731,-3.7606,2
24546,1237667442435752204,2516404223399192576,189.013997,26.987345,0.031351,137.496,10.1466,-3.4888,2
24547,1237658611442385078,1084241929509562368,164.048877,46.880681,0.02859,125.129,10.7063,-3.6879,2
24548,1237667734491234430,2666156606097483776,142.620427,16.362018,0.02881,126.111,10.6903,0.6598,2
24549,1237650796753846308,531573772654766080,139.208473,0.572713,0.028399,124.278,10.3374,-0.7544,2
24550,1237648673995162093,389625717601626112,243.583196,-0.031564,0.030811,135.072,10.2649,-3.9164,2
24551,1237668272446701712,3114247734710790144,229.22322,14.907829,0.029151,127.636,10.205,-4.2188,2
24552,1237665128533262374,2202427126337005568,155.966363,31.636701,0.029382,128.673,10.3559,-1.9351,2
24553,1237662238542725260,2014346605225863168,190.939883,10.769932,0.028947,126.725,10.5875,0.4561,2
24554,1237661851998027807,1531379230208714752,158.796284,42.770429,0.029148,127.624,10.6321,-3.6439,2
24555,1237661063878279377,1469302723219318784,147.170486,9.00879,0.029845,130.745,10.7711,1.059,2
24556,1237658423540318571,1335336300483471360,129.128541,4.037672,0.029004,126.982,10.7118,-3.7846,2
24557,1237658803111395452,1147381935564154880,183.591873,56.011438,0.031023,136.025,11.1833,-3.1808,2
24558,1237654949448450067,692458168898316288,233.968338,57.902638,0.030227,132.453,10.0374,0.8536,2
24559,1237654605856309257,641891902655850496,145.604026,4.283179,0.028877,126.413,11.0005,-3.4561,2
24560,1237667211576148322,2550285671306651648,120.023533,13.737602,0.02944,128.932,10.3461,-3.9541,2
24561,1237671991878156520,595653586373863424,205.548856,1.906314,0.028549,124.947,10.0762,-4.1554,2
24562,1237671123226722377,2902641221887354880,141.931337,12.287543,0.028802,126.078,10.4706,0.8462,2
24563,1237662696503050614,2483882317844604928,243.74206,20.743569,0.031049,136.141,10.292,-3.8965,2
24564,1237665103288860899,2416320084394928128,224.909433,28.95428,0.030288,132.728,10.0114,-0.6661,2
24565,1237662199351017599,1919800692969596928,213.124416,11.240551,0.028169,123.248,10.8611,-3.1454,2
24566,1237662301901160619,1887132816358008832,224.085798,45.274206,0.030543,133.87,10.1112,-4.031,2
24567,1237661064956346511,1799349455351212032,157.037667,11.038577,0.030344,132.978,10.1161,-4.1151,2
24568,1237661383850917926,1612396469120165888,158.206464,39.84655,0.029695,130.071,10.3246,-4.0763,2
24569,1237661357535920289,1609043783071066112,157.54005,44.12245,0.029091,127.371,10.5053,-1.5135,2
24570,1237661463302373452,1579716788277504000,235.856457,33.501423,0.03122,136.906,10.0971,-2.0963,2
24571,1237662306192392197,1557158656103966720,222.419815,35.690304,0.029013,127.02,10.6329,-3.8679,2
24572,1237657591930224711,1140626811001006080,169.66516,55.177885,0.030977,135.819,10.3068,-0.2252,2
24573,1237651273515860175,560839749015726080,211.924768,65.618881,0.030277,132.677,10.1048,-0.4598,2
24574,1237654029792706700,577717802341787648,173.85198,2.274221,0.028834,126.222,10.0528,-0.2152,2
24575,1237667542288171046,2658384708223657984,144.288547,19.835945,0.028247,123.595,10.7377,-0.7348,2
24576,1237667735594074280,3121126284269217792,213.164894,20.387,0.028598,125.164,10.8873,-3.552,2
24577,1237662666966106675,1765547171660195840,253.394704,19.924454,0.030037,131.606,10.3582,-3.3729,2
24578,1237657877538209801,1043723550529185792,115.717026,22.11273,0.028647,125.385,10.5545,-0.0875,2
24579,1237654605857358040,643021651188934656,148.049904,4.214553,0.03096,135.738,10.2576,-4.1054,2
24580,1237654383592013827,627251080480188416,147.832879,57.940972,0.029453,128.989,10.8295,-3.5463,2
24581,1237655498662019151,382860152660846592,198.111148,-2.45685,0.030892,135.438,10.5683,-0.2419,2
24582,1237648722308104213,326613260130347008,188.275164,0.778334,0.031207,136.849,10.2475,-4.1445,2
24583,1237667253999698060,2585152010680559616,144.141413,23.444101,0.02846,124.547,10.301,0.1086,2
24584,1237667253455814755,2562685964082243584,128.500307,17.094885,0.031156,136.619,10.4233,-4.0151,2
24585,1237659327092031516,1307319645652412416,218.468223,56.514167,0.031081,136.283,10.2996,-0.4482,2
24586,1237659131668922413,1174378790256666624,206.669999,52.476833,0.029178,127.758,10.4801,-3.2095,2
24587,1237670964847771806,2742722477653256192,138.084858,13.673887,0.028597,125.162,10.5795,-3.8324,2
24588,1237671124837007416,2901602733037479936,140.862488,13.26471,0.029071,127.28,10.2054,-4.0312,2
24589,1237658492271394965,2417338219763886080,161.662011,8.896278,0.030769,134.885,10.1602,-3.7293,2
24590,1237668270831763650,3108622363244128256,218.979074,15.886704,0.03007,131.752,10.464,-3.8748,2
24591,1237664289930281060,1991791485871220736,189.283605,14.407475,0.030747,134.786,10.1122,-3.9599,2
24592,1237661949737435515,1937810143827748864,230.749345,8.755385,0.029872,130.865,10.5885,-3.8159,2
24593,1237661434855882795,1571874244785104896,218.936878,42.484486,0.028663,125.456,10.1874,-4.0924,2
24594,1237661850921533622,1526763755273218048,151.381159,39.680937,0.028765,125.91,10.1858,-2.2112,2
24595,1237658492800205019,1346630210505697280,142.967318,7.580763,0.028241,123.571,10.2326,-4.0661,2
24596,1237658800963190855,1146235144349181952,180.789155,54.222599,0.029677,129.994,10.3811,-3.8685,2
24597,1237651251514900539,702692698510878720,245.454365,47.052115,0.029506,129.226,10.2928,-3.9837,2
24598,1237655470211203200,667741966754146304,232.355443,2.742998,0.030605,134.148,10.3959,-4.0446,2
24599,1237651735227859092,591156313468200960,197.799739,1.561813,0.028799,126.065,10.1531,-2.0113,2
24600,1237657776618733600,936749585915734016,139.195044,43.712599,0.031099,136.364,10.8346,-3.6169,2
24601,1237658613052669987,1084360127009548288,162.385979,47.933239,0.028056,122.744,10.4942,-3.8379,2
24602,1237661356999180331,1608951424094332928,158.017027,43.85928,0.028376,124.173,10.1814,-4.0119,2
24603,1237667430633701553,2584089607553443840,147.689758,22.754441,0.028598,125.164,10.4353,-1.4763,2
24604,1237661872957554692,1525616686244325376,233.923769,33.391804,0.030343,132.977,10.2365,-4.0329,2
24605,1237648720151445521,313035940106889216,167.311733,-0.927931,0.028803,126.084,10.1363,-4.1376,2
24606,1237648704051675158,338942908663097344,209.529402,-0.39248,0.029576,129.538,10.2649,-0.4058,2
24607,1237661949737369884,1937805745781237760,230.632345,8.778631,0.031455,137.962,10.0373,-4.1644,2
24608,1237665350782877845,2415141957383776256,222.617484,26.091176,0.030913,135.53,10.8431,-0.5731,2
24609,1237662200438522078,1950108725167548416,244.869155,7.278759,0.029207,127.89,10.7868,-3.1438,2
24610,1237673706119102637,858015206175959040,127.343735,43.358649,0.031117,136.447,10.5111,0.1385,2
24611,1237667735044292644,2976964911353063424,181.398112,22.30897,0.029981,131.354,10.1512,-4.0148,2
24612,1237667209970778152,2565972404270557184,131.685714,17.754918,0.030669,134.437,10.2182,0.15,2
24613,1237665127486390391,2425226958397794304,227.278547,26.50993,0.03084,135.204,11.0085,-3.4413,2
24614,1237665352394276898,2421896262530918400,224.944145,26.620211,0.030321,132.875,10.5412,-3.5779,2
24615,1237665101141442569,2415198857110513664,224.346712,27.416351,0.03125,137.042,10.4592,-3.7949,2
24616,1237664668978249868,2247327058029996032,172.530122,39.625717,0.030628,134.25,10.0379,-0.8784,2
24617,1237661066016915650,1979345831865640960,126.72757,7.498138,0.031173,136.697,10.7173,-3.7313,2
24618,1237662500000759984,1887018467148720128,226.431656,44.404926,0.02834,124.013,10.8277,-0.0595,2
24619,1237661811728842840,1803745029370439680,163.646142,11.012949,0.031389,137.663,10.1953,-0.4569,2
24620,1237658493872701453,1464802700678948864,140.035917,8.150378,0.028235,123.545,10.3579,0.5513,2
24621,1237658204497707065,1057271733796497408,141.415321,40.646678,0.028124,123.048,10.1334,-0.2773,2
24622,1237655499744411763,1033741631313963008,217.910365,-1.351346,0.030182,132.251,10.0273,-3.8987,2
24623,1237657118949769401,934619831573964800,133.669681,42.526393,0.030447,133.442,10.8249,-3.5669,2
24624,1237662224623730846,1861125524563191808,236.496235,27.108194,0.031431,137.852,10.0164,-0.9285,2
24625,1237657118949965866,934655290823960576,134.293314,42.756368,0.028107,122.971,10.249,0.5694,2
24626,1237674368066519359,851287025435830272,117.518315,34.47931,0.029008,126.997,10.6395,0.9341,2
24627,1237651714801140061,710488230952200192,253.592769,41.335454,0.028227,123.507,10.4174,-0.7379,2
24628,1237670964852097155,2908249006100473856,148.136699,15.826856,0.02829,123.788,10.565,-2.1743,2
24629,1237665350782156811,2411765631985674240,220.706503,26.54319,0.031376,137.605,10.0293,-4.3121,2
24630,1237665367967858788,2230491611316381696,161.929659,29.772005,0.03131,137.311,10.5672,-3.7587,2
24631,1237665128002879612,2362254061081749504,173.377922,34.108792,0.030367,133.084,10.2569,-2.5824,2
24632,1237667253999698059,2581863096440088576,144.141817,23.440837,0.028353,124.07,10.6981,-4.0443,2
24633,1237655499203936406,1030306207887288320,209.689805,-1.947731,0.029501,129.202,10.1472,-4.141,2
24634,1237665566071062541,3137922974036813824,216.633017,21.557157,0.030588,134.074,10.6823,-3.7033,2
24635,1237667141794201788,2582896925569214464,142.396865,24.590433,0.030449,133.451,10.2263,-0.8298,2
24636,1237667292112879660,2568244270221780992,132.986127,16.944805,0.028517,124.804,11.0195,-3.4236,2
24637,1237667255062036665,2549092426446825472,118.589671,13.739692,0.02922,127.945,11.0229,-3.4389,2
24638,1237665102216691879,2428672273100597248,228.350355,26.898963,0.031246,137.022,10.2214,-0.4481,2
24639,1237661950808752330,1933261189781940224,225.411664,10.420398,0.030393,133.2,10.4149,1.0629,2
24640,1237657612339249176,1478400632736999424,176.914222,57.645337,0.030849,135.245,10.3508,0.0253,2
24641,1237661068162105469,1458128389515798528,121.894022,5.758705,0.030602,134.134,10.5592,-3.8094,2
24642,1237648673994965546,388445941574690816,243.236782,-0.096251,0.030867,135.324,10.7848,-2.1862,2
24643,1237650372095508531,376153131781744640,186.782109,-1.354187,0.029238,128.027,10.5995,-3.8017,2
24644,1237661948640821350,1811585922085447680,177.652719,11.364406,0.030638,134.298,10.0492,-3.7996,2
24645,1237662638516797447,3097364183927252992,226.169094,12.633442,0.028875,126.403,10.6394,-0.142,2
24646,1237664887462297771,2085217814053939200,242.239679,22.361745,0.031168,136.672,10.2839,-3.8173,2
24647,1237668288543654037,2908226466112104448,147.962413,15.75574,0.028139,123.115,10.2545,-3.6444,2
24648,1237651192435638433,509024712576231424,141.960134,58.542825,0.029781,130.455,10.3063,-3.7069,2
24649,1237651271350419694,503371847849502720,129.875914,52.1677,0.030758,134.837,10.3114,-3.9215,2
24650,1237664131010330642,1960264631662438400,143.105196,10.763511,0.028382,124.201,10.5927,-3.9179,2
24651,1237661353779134608,1477287377062881280,176.799546,57.845852,0.030828,135.149,10.1158,-4.388,2
24652,1237654879669059721,665486593460561920,228.140283,3.073648,0.028995,126.941,10.1803,-4.096,2
24653,1237661357006782506,1631448258746279936,182.486277,47.095991,0.031448,137.929,10.2302,-3.7705,2
24654,1237664292076454119,1989609778816509952,186.309338,16.120306,0.03062,134.215,10.2825,-0.7476,2
24655,1237665179521646669,2398318874169731072,215.781313,28.595094,0.02925,128.081,10.1658,-3.6216,2
24656,1237661850407075916,1520062227757950976,219.35943,38.959017,0.031186,136.754,10.1838,-3.8432,2
24657,1237662474774773922,1901713440557262848,256.592615,21.406169,0.030957,135.725,10.1961,-3.4327,2
24658,1237659131131396228,1173257567636318208,204.120947,52.420303,0.029303,128.316,10.6034,-3.7638,2
24659,1237654605860634706,647520853323442176,155.629966,4.582434,0.028546,124.934,10.706,-3.4477,2
24660,1237653613721419946,622784310230935552,138.740783,53.386401,0.028913,126.575,10.3931,0.055,2
24661,1237671141481840904,578724955076716544,176.932035,1.826207,0.028586,125.113,10.7227,-3.5169,2
24662,1237651190825353337,509047527442507776,144.205888,57.992103,0.029514,129.261,10.1246,-0.2281,2
24663,1237651249895440478,683452069507524608,218.570728,59.658166,0.029005,126.984,10.6251,-3.7528,2
24664,1237665228380241972,2219261474579179520,187.928138,33.58743,0.031226,136.933,10.3785,-0.1442,2
24665,1237662301357932612,1878032438291097600,203.674267,50.464187,0.028909,126.554,10.3759,-3.1647,2
24666,1237662663749599260,1857845675337738240,230.508286,31.233078,0.0313,137.268,10.5116,-3.7895,2
24667,1237660764833316881,1424337919451097088,120.99667,23.75568,0.029381,128.668,10.4111,-3.2606,2
24668,1237662236947775658,2045848156272355328,226.926974,6.885841,0.030733,134.723,10.2288,-1.5369,2
24669,1237668311090069771,3116512729049884672,234.408682,13.472438,0.029207,127.89,10.4257,-0.1191,2
24670,1237667915957862415,2939873440825370624,186.534698,20.335708,0.030933,135.62,10.6395,-3.7404,2
24671,1237667212653232356,2559219203869534208,126.67177,17.838664,0.02894,126.693,10.4179,-2.6914,2
24672,1237653587947028561,616030284508325888,125.51044,44.456993,0.030518,133.761,10.2986,-4.1149,2
24673,1237651754013556880,585530112351430656,187.457114,2.519215,0.029917,131.066,10.4691,-3.3432,2
24674,1237648720684449913,307410839575488512,158.464002,-0.561357,0.03134,137.444,10.6771,-3.548,2
24675,1237662225158111321,1858989171926919168,231.100789,30.277444,0.031158,136.631,10.8582,-3.0881,2
24676,1237662225157783563,1857854746308667392,230.303294,30.657931,0.030813,135.083,10.3185,-4.0201,2
24677,1237661950243831940,1801602630510733312,159.938841,11.647122,0.029896,130.971,10.3177,-3.089,2
24678,1237662306197045375,1562761217653630976,233.823888,30.803311,0.031398,137.706,10.7031,0.1158,2
24679,1237662238006050827,2014376292039813120,191.318038,10.191005,0.030063,131.719,10.5024,-3.8416,2
24680,1237651190824960086,508960391146006528,143.104393,57.48289,0.029376,128.645,10.7436,0.5014,2
24681,1237654880204620003,663220775427270656,225.182555,3.707687,0.030488,133.622,10.1218,-1.8812,2
24682,1237654879669125150,664310391483951104,228.248961,3.155248,0.029492,129.165,11.046,-3.3778,2
24683,1237651249899110459,691374068720494592,231.150542,54.747926,0.029375,128.64,10.2913,-3.9399,2
24684,1237648721764810869,317630795139278848,173.585443,0.315673,0.02912,127.499,10.2397,-3.7791,2
24685,1237671129126076512,318777041061177344,176.221033,0.939579,0.028012,122.545,10.108,-0.5433,2
24686,1237651736821235745,568685594700441600,158.337662,2.616123,0.029251,128.086,10.3276,0.2202,2
24687,1237668365311213592,3116605912660338688,233.062553,14.565097,0.031003,135.932,10.2769,-4.0089,2
24688,1237665226777624619,2382545279904671744,209.04316,30.097478,0.031105,136.39,10.3335,-3.8002,2
24689,1237665372792553640,2433171193696643072,230.969725,23.547569,0.028994,126.937,10.1404,-4.7337,2
24690,1237664106851336294,1962535123207350272,147.461074,12.695204,0.029846,130.75,10.7188,-3.2519,2
24691,1237667108496802226,2549174614941001728,118.81855,14.434429,0.029141,127.595,10.3036,-0.4986,2
24692,1237665429706899509,2387062623393835008,211.831808,28.093623,0.030767,134.875,10.004,0.1417,2
24693,1237655744556302462,2062754253906143232,226.350841,6.192328,0.030606,134.153,10.2383,-3.6628,2
24694,1237662524161261591,1996254397025249280,199.089325,13.501835,0.030432,133.373,10.8151,-3.6542,2
24695,1237661070318764133,1960290745063598080,142.371722,11.645301,0.028524,124.836,10.2865,-4.0085,2
24696,1237663530254139835,1954618914331715584,115.295644,43.023292,0.028791,126.027,10.0682,-1.458,2
24697,1237661362375163966,1569595506869430272,213.103396,44.460869,0.031267,137.119,10.2817,-1.2518,2
24698,1237658205597401104,1452579425852876800,224.752492,43.407714,0.030596,134.11,10.8011,-3.5901,2
24699,1237660583369900096,1391662908546508800,150.875428,7.838225,0.031017,135.998,10.1073,-0.4882,2
24700,1237671128050696484,369349358677682176,175.281475,-2.819664,0.028844,126.263,10.1576,-2.3643,2
24701,1237658493349462142,1377092180958537728,171.611878,10.238488,0.03122,136.906,10.1615,-4.1021,2
24702,1237664132084596863,1960364962098472960,144.208327,11.751017,0.028729,125.75,10.2183,-0.6444,2
24703,1237667211050418198,2585132219471259648,144.748995,23.5404,0.028387,124.224,10.1627,-4.045,2
24704,1237668299290574890,3107587722332628992,215.766278,18.279179,0.028471,124.6,10.9307,-3.561,2
24705,1237665565533667621,3137962281577506816,215.376427,21.287392,0.029247,128.065,10.0469,-0.3309,2
24706,1237655107308486770,1080923599759501312,203.483015,57.875436,0.030171,132.205,10.356,-0.5964,2
24707,1237655349429928130,915378653989201920,242.562618,47.061798,0.02991,131.036,10.3236,-2.141,2
24708,1237671262813290691,2903752003089885184,142.320639,14.242948,0.02847,124.592,10.3013,-4.1161,2
24709,1237665127485472774,2415220847343069184,224.9779,27.349125,0.03083,135.157,10.1539,-4.1541,2
24710,1237659324945531098,1309496952982890496,220.638706,54.048959,0.029527,129.32,10.1772,0.0,2
24711,1237658205576560755,1062993042182531072,155.111045,46.804592,0.030394,133.204,10.4135,-3.1644,2
24712,1237674366993891558,1003311000767719424,120.669381,34.521442,0.028838,126.239,10.1238,-1.6507,2
24713,1237655370904436900,886255064300152832,212.391446,60.409534,0.029401,128.755,10.284,-3.9952,2
24714,1237659326554964134,1307304252489623552,217.55873,56.508109,0.031021,136.012,10.1596,-3.4464,2
24715,1237648705124630570,337919813110228992,207.775299,0.462278,0.030118,131.965,10.1278,-0.7708,2
24716,1237648704588153022,339005855703787520,208.686043,0.11512,0.029839,130.717,10.3135,-3.4708,2
24717,1237667915958649114,2942086208043378688,188.541856,20.211164,0.030969,135.782,10.3445,-3.6754,2
24718,1237667538544558310,2661737118757316608,150.689671,21.679189,0.028612,125.226,10.2319,-0.4833,2
24719,1237662340011655587,1566225223970220032,237.630293,28.559617,0.031656,138.865,10.1634,-4.1214,2
24720,1237661851464761381,1535892725910497280,169.946588,44.33418,0.030852,135.256,10.0501,-4.1484,2
24721,1237660343929274733,1360221547591133184,128.166216,30.84499,0.031024,136.027,10.0414,-0.5565,2
24722,1237654398627283093,684563670948145152,222.280162,58.727864,0.029009,127.004,10.1533,-4.0375,2
24723,1237651737927352463,667741691876239360,232.412788,2.753084,0.031123,136.473,10.5343,-3.8163,2
24724,1237665024900923438,2362262857174771712,173.5531,34.312494,0.029907,131.023,10.9614,-3.3208,2
24725,1237648704588021931,338992936442161152,208.428323,0.060878,0.029901,130.996,10.8905,-3.4412,2
24726,1237648721247142089,344601540138395648,217.441843,-0.152395,0.030107,131.917,10.5233,-0.5012,2
24727,1237648704593592381,345825846772131840,221.078715,0.041915,0.028935,126.672,10.6688,-3.8237,2
24728,1237659897785287061,403076595197175808,265.079296,55.577256,0.030581,134.042,10.169,-0.3262,2
24729,1237665232669442209,2086347837666256896,244.456015,20.691309,0.03011,131.929,10.1826,-0.7613,2
24730,1237662301359571123,1880293052988286976,209.429627,49.363569,0.028258,123.644,10.3007,-0.4088,2
24731,1237651250948800732,501184919154747392,130.766303,51.325652,0.030481,133.593,10.2583,-0.3794,2
24732,1237651272420687961,493181024444901376,121.307784,46.331659,0.02909,127.363,10.2781,-4.0581,2
